supply_mult,demand_mult,imbalance,edge_pct,agent_pnl_usd,side,profitable
1.2000000000000002,1.9000000000000004,-0.9977939835342512,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,2.0000000000000004,-0.997677877404475,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,2.1000000000000005,-0.9975617712746987,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,2.2,-0.9974456651449224,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,0.4,-0.9995713004439031,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,0.5,-0.9994641255548788,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,0.6000000000000001,-0.9993569506658546,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,0.7000000000000001,-0.9992497757768304,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,0.8,-0.9991426008878062,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,0.9000000000000001,-0.9990354259987819,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.0,-0.9989282511097577,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.1,-0.9988210762207335,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.2000000000000002,-0.9987139013317092,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.3000000000000003,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.4000000000000004,-0.9984995515536608,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.5000000000000004,-0.9983923766646365,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.6,-0.9982852017756123,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.7000000000000002,-0.9981780268865881,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.8000000000000003,-0.9980708519975638,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.9000000000000004,-0.9979636771085396,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,2.0000000000000004,-0.9978565022195154,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,2.1000000000000005,-0.9977493273304912,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,2.2,-0.9976421524414668,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,0.4,-0.9996019218407671,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
