venue,symbol,underlying,quote_ccy,option_type,strike,expiry_utc,T_years,spot,mark,bid,ask,iv,oi,volume,raw_timestamp_utc,fetch_timestamp_utc,mid,ba_spread_pct,intrinsic_put,intrinsic_call,below_intrinsic_flag
lyra,SOL-20260424-78-P,SOL,USD,put,78.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,0.9,250.0,250.0,0.67686,15.0,0.0,2026-04-14T09:19:05.626000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260424-300-P,SOL,USD,put,300.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,213.4,0.0,0.0,0.86986,0.0,0.0,2026-04-14T09:18:58.347000+00:00,2026-04-14T09:18:33.671240+00:00,,,213.8,,True
lyra,SOL-20260424-92-P,SOL,USD,put,92.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,6.9,250.0,250.0,0.58572,0.0,0.0,2026-04-14T09:19:06.737000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,5.799999999999997,,False
lyra,SOL-20260424-40-C,SOL,USD,call,40.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,46.2,0.0,0.0,1.12796,0.0,0.0,2026-04-14T09:18:57.638000+00:00,2026-04-14T09:18:33.671240+00:00,,,,46.2,False
lyra,SOL-20260424-105-P,SOL,USD,put,105.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,18.8,0.0,0.0,0.71184,0.0,0.0,2026-04-14T09:19:05.829000+00:00,2026-04-14T09:18:33.671240+00:00,,,18.799999999999997,,False
lyra,SOL-20260424-105-C,SOL,USD,call,105.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,0.2,0.0,0.0,0.71184,50.0,0.0,2026-04-14T09:19:06.536000+00:00,2026-04-14T09:18:33.671240+00:00,,,,0.0,False
lyra,SOL-20260424-88-P,SOL,USD,put,88.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,4.0,250.0,250.0,0.55718,0.0,0.0,2026-04-14T09:19:06.333000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,1.7999999999999972,,False
lyra,SOL-20260424-50-C,SOL,USD,call,50.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,36.3,0.0,0.0,1.12796,0.0,0.0,2026-04-14T09:18:59.254000+00:00,2026-04-14T09:18:33.671240+00:00,,,,36.2,False
lyra,SOL-20260424-130-P,SOL,USD,put,130.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,43.6,0.0,0.0,0.86986,0.0,0.0,2026-04-14T09:19:00.873000+00:00,2026-04-14T09:18:33.671240+00:00,,,43.8,,True
lyra,SOL-20260424-95-C,SOL,USD,call,95.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,0.8,250.0,250.0,0.61455,3.799,0.0,2026-04-14T09:18:59.258000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260424-100-P,SOL,USD,put,100.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,14.0,0.0,0.0,0.66439,0.0,0.0,2026-04-14T09:18:59.860000+00:00,2026-04-14T09:18:33.671240+00:00,,,13.799999999999997,,False
lyra,SOL-20260424-80-P,SOL,USD,put,80.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,1.1,250.0,250.0,0.6306,1038.0,0.0,2026-04-14T09:18:59.862000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260424-70-C,SOL,USD,call,70.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,16.6,0.0,0.0,0.87638,0.0,0.0,2026-04-14T09:18:58.748000+00:00,2026-04-14T09:18:33.671240+00:00,,,,16.200000000000003,False
lyra,SOL-20260424-75-C,SOL,USD,call,75.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,11.9,0.0,0.0,0.75133,0.0,0.0,2026-04-14T09:18:58.043000+00:00,2026-04-14T09:18:33.671240+00:00,,,,11.200000000000003,False
lyra,SOL-20260424-85-P,SOL,USD,put,85.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,2.5,250.0,250.0,0.55762,505.0,0.0,2026-04-14T09:19:06.941000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260424-180-P,SOL,USD,put,180.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,93.5,0.0,0.0,0.86986,0.0,0.0,2026-04-14T09:19:05.527000+00:00,2026-04-14T09:18:33.671240+00:00,,,93.8,,True
lyra,SOL-20260424-80-C,SOL,USD,call,80.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,7.4,250.0,250.0,0.63062,0.0,0.0,2026-04-14T09:19:06.740000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,6.200000000000003,False
lyra,SOL-20260424-84-P,SOL,USD,put,84.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,2.1,250.0,250.0,0.56496,0.0,0.0,2026-04-14T09:18:57.536000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260424-84-C,SOL,USD,call,84.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,4.4,250.0,250.0,0.56496,0.0,0.0,2026-04-14T09:18:57.335000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,2.200000000000003,False
lyra,SOL-20260424-90-P,SOL,USD,put,90.0,2026-04-24T00:00:00+00:00,0.026334548730339927,86.2,5.4,250.0,250.0,0.56905,24.0,2002.946,2026-04-14T09:19:06.129000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,3.799999999999997,,False
lyra,SOL-20260501-65-C,SOL,USD,call,65.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,21.8,0.0,0.0,0.91357,0.0,0.0,2026-04-14T09:19:06.031000+00:00,2026-04-14T09:18:33.671240+00:00,,,,21.200000000000003,False
lyra,SOL-20260501-140-P,SOL,USD,put,140.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,53.5,0.0,0.0,0.89229,0.0,0.0,2026-04-14T09:18:59.759000+00:00,2026-04-14T09:18:33.671240+00:00,,,53.8,,True
lyra,SOL-20260501-78-C,SOL,USD,call,78.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,9.9,250.0,250.0,0.65471,0.0,0.0,2026-04-14T09:19:06.940000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,8.200000000000003,False
lyra,SOL-20260501-85-C,SOL,USD,call,85.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,4.9,250.0,250.0,0.57644,0.0,0.0,2026-04-14T09:18:59.661000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,1.2000000000000028,False
lyra,SOL-20260501-92-C,SOL,USD,call,92.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,2.3,250.0,250.0,0.6023,250.0,20882.915,2026-04-14T09:19:05.927000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260501-90-C,SOL,USD,call,90.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,2.8,250.0,250.0,0.58963,0.0,0.0,2026-04-14T09:19:05.727000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260501-60-P,SOL,USD,put,60.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,0.3,0.0,0.0,1.01311,0.0,0.0,2026-04-14T09:19:06.838000+00:00,2026-04-14T09:18:33.671240+00:00,,,0.0,,False
lyra,SOL-20260501-88-C,SOL,USD,call,88.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,3.5,250.0,250.0,0.5795,0.0,0.0,2026-04-14T09:19:07.849000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260501-82-P,SOL,USD,put,82.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,2.4,250.0,250.0,0.5952,0.0,0.0,2026-04-14T09:19:06.534000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260501-110-C,SOL,USD,call,110.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,0.4,0.0,0.0,0.73129,0.0,0.0,2026-04-14T09:19:06.231000+00:00,2026-04-14T09:18:33.671240+00:00,,,,0.0,False
lyra,SOL-20260501-60-C,SOL,USD,call,60.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,26.6,0.0,0.0,1.0131,0.0,0.0,2026-04-14T09:19:00.467000+00:00,2026-04-14T09:18:33.671240+00:00,,,,26.200000000000003,False
lyra,SOL-20260501-95-P,SOL,USD,put,95.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,10.3,250.0,250.0,0.62336,0.0,0.0,2026-04-14T09:19:07.950000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,8.799999999999997,,False
lyra,SOL-20260501-86-C,SOL,USD,call,86.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,4.4,250.0,250.0,0.57529,0.0,0.0,2026-04-14T09:19:06.839000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.20000000000000284,False
lyra,SOL-20260501-94-P,SOL,USD,put,94.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,9.5,250.0,250.0,0.61647,0.0,0.0,2026-04-14T09:18:59.355000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,7.799999999999997,,False
lyra,SOL-20260501-110-P,SOL,USD,put,110.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,23.9,0.0,0.0,0.73129,0.0,0.0,2026-04-14T09:19:07.040000+00:00,2026-04-14T09:18:33.671240+00:00,,,23.799999999999997,,False
lyra,SOL-20260501-120-P,SOL,USD,put,120.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,33.7,0.0,0.0,0.79256,0.0,0.0,2026-04-14T09:19:07.649000+00:00,2026-04-14T09:18:33.671240+00:00,,,33.8,,True
lyra,SOL-20260501-75-P,SOL,USD,put,75.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,1.1,0.0,0.0,0.71196,0.0,0.0,2026-04-14T09:19:07.040000+00:00,2026-04-14T09:18:33.671240+00:00,,,0.0,,False
lyra,SOL-20260501-70-P,SOL,USD,put,70.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,0.7,0.0,0.0,0.81278,0.0,0.0,2026-04-14T09:18:59.762000+00:00,2026-04-14T09:18:33.671240+00:00,,,0.0,,False
lyra,SOL-20260501-100-C,SOL,USD,call,100.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,1.0,0.0,0.0,0.66088,250.0,20798.698,2026-04-14T09:19:07.852000+00:00,2026-04-14T09:18:33.671240+00:00,,,,0.0,False
lyra,SOL-20260501-86-P,SOL,USD,put,86.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,4.0,250.0,250.0,0.57559,0.0,0.0,2026-04-14T09:18:58.952000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260501-150-P,SOL,USD,put,150.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,63.5,0.0,0.0,0.90482,0.0,0.0,2026-04-14T09:18:59.964000+00:00,2026-04-14T09:18:33.671240+00:00,,,63.8,,True
lyra,SOL-20260501-82-C,SOL,USD,call,82.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,6.8,250.0,250.0,0.5952,0.0,0.0,2026-04-14T09:19:07.245000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,4.200000000000003,False
lyra,SOL-20260501-78-P,SOL,USD,put,78.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,1.5,250.0,250.0,0.65461,0.0,0.0,2026-04-14T09:19:00.166000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260501-92-P,SOL,USD,put,92.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,7.9,250.0,250.0,0.6023,0.0,0.0,2026-04-14T09:18:59.051000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,5.799999999999997,,False
lyra,SOL-20260501-94-C,SOL,USD,call,94.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,1.8,250.0,250.0,0.61597,0.0,0.0,2026-04-14T09:19:08.304000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260501-105-P,SOL,USD,put,105.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,19.2,0.0,0.0,0.6972,0.0,0.0,2026-04-14T09:19:08.152000+00:00,2026-04-14T09:18:33.671240+00:00,,,18.799999999999997,,False
lyra,SOL-20260501-105-C,SOL,USD,call,105.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,0.6,0.0,0.0,0.69745,250.0,20798.698,2026-04-14T09:18:59.255000+00:00,2026-04-14T09:18:33.671240+00:00,,,,0.0,False
lyra,SOL-20260501-120-C,SOL,USD,call,120.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,0.1,0.0,0.0,0.79246,0.0,0.0,2026-04-14T09:18:59.662000+00:00,2026-04-14T09:18:33.671240+00:00,,,,0.0,False
lyra,SOL-20260501-88-P,SOL,USD,put,88.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,5.1,250.0,250.0,0.57993,0.0,0.0,2026-04-14T09:18:58.933000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,1.7999999999999972,,False
lyra,SOL-20260501-50-C,SOL,USD,call,50.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,36.4,0.0,0.0,1.16754,0.0,0.0,2026-04-14T09:19:05.525000+00:00,2026-04-14T09:18:33.671240+00:00,,,,36.2,False
lyra,SOL-20260501-130-P,SOL,USD,put,130.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,43.6,0.0,0.0,0.84556,0.0,0.0,2026-04-14T09:18:59.861000+00:00,2026-04-14T09:18:33.671240+00:00,,,43.8,,True
lyra,SOL-20260501-100-P,SOL,USD,put,100.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,14.6,0.0,0.0,0.66126,0.0,0.0,2026-04-14T09:18:59.257000+00:00,2026-04-14T09:18:33.671240+00:00,,,13.799999999999997,,False
lyra,SOL-20260501-95-C,SOL,USD,call,95.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,1.7,250.0,250.0,0.62336,270.0,22466.505,2026-04-14T09:19:07.144000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260501-80-P,SOL,USD,put,80.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,1.9,250.0,250.0,0.62117,1.0,0.0,2026-04-14T09:19:05.524000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260501-70-C,SOL,USD,call,70.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,17.1,0.0,0.0,0.81283,0.0,0.0,2026-04-14T09:19:08.051000+00:00,2026-04-14T09:18:33.671240+00:00,,,,16.200000000000003,False
lyra,SOL-20260501-75-C,SOL,USD,call,75.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,12.5,0.0,0.0,0.71188,0.0,0.0,2026-04-14T09:19:05.704000+00:00,2026-04-14T09:18:33.671240+00:00,,,,11.200000000000003,False
lyra,SOL-20260501-85-P,SOL,USD,put,85.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,3.5,250.0,250.0,0.57644,0.0,0.0,2026-04-14T09:18:58.449000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260501-80-C,SOL,USD,call,80.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,8.3,250.0,250.0,0.62117,0.0,0.0,2026-04-14T09:18:59.354000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,6.200000000000003,False
lyra,SOL-20260501-84-P,SOL,USD,put,84.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,3.1,250.0,250.0,0.5797,0.0,0.0,2026-04-14T09:19:06.437000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260501-90-P,SOL,USD,put,90.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,6.4,250.0,250.0,0.58914,0.0,0.0,2026-04-14T09:19:07.548000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,3.799999999999997,,False
lyra,SOL-20260501-84-C,SOL,USD,call,84.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,5.5,250.0,250.0,0.5797,0.0,0.0,2026-04-14T09:19:06.231000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,2.200000000000003,False
lyra,SOL-20260501-65-P,SOL,USD,put,65.0,2026-05-01T00:00:00+00:00,0.045512630922120746,86.2,0.4,0.0,0.0,0.91357,0.0,0.0,2026-04-14T09:18:58.851000+00:00,2026-04-14T09:18:33.671240+00:00,,,0.0,,False
lyra,SOL-20260529-300-P,SOL,USD,put,300.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,212.8,0.0,0.0,0.85834,0.0,0.0,2026-04-14T09:19:09.471000+00:00,2026-04-14T09:18:33.671240+00:00,,,213.8,,True
lyra,SOL-20260529-40-C,SOL,USD,call,40.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,46.5,0.0,0.0,1.05848,0.0,0.0,2026-04-14T09:19:07.751000+00:00,2026-04-14T09:18:33.671240+00:00,,,,46.2,False
lyra,SOL-20260529-84-P,SOL,USD,put,84.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,5.8,250.0,250.0,0.5885,0.0,0.0,2026-04-14T09:19:00.268000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-60-P,SOL,USD,put,60.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,0.8,0.0,0.0,0.78403,1000.0,0.0,2026-04-14T09:19:07.547000+00:00,2026-04-14T09:18:33.671240+00:00,,,0.0,,False
lyra,SOL-20260529-75-P,SOL,USD,put,75.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,2.7,250.0,250.0,0.63012,101.0,0.0,2026-04-14T09:19:09.370000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-50-C,SOL,USD,call,50.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,36.7,0.0,0.0,0.91411,0.0,0.0,2026-04-14T09:19:06.030000+00:00,2026-04-14T09:18:33.671240+00:00,,,,36.2,False
lyra,SOL-20260529-220-P,SOL,USD,put,220.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,133.1,0.0,0.0,0.85834,0.0,0.0,2026-04-14T09:19:08.355000+00:00,2026-04-14T09:18:33.671240+00:00,,,133.8,,True
lyra,SOL-20260529-82-C,SOL,USD,call,82.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,9.4,250.0,250.0,0.59373,0.0,0.0,2026-04-14T09:19:00.112000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,4.200000000000003,False
lyra,SOL-20260529-86-P,SOL,USD,put,86.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,6.7,250.0,250.0,0.58485,0.0,0.0,2026-04-14T09:19:09.064000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-110-P,SOL,USD,put,110.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,24.9,250.0,250.0,0.63359,300.0,0.0,2026-04-14T09:19:09.367000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,23.799999999999997,,False
lyra,SOL-20260529-110-C,SOL,USD,call,110.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,1.5,250.0,250.0,0.63359,1000.0,0.0,2026-04-14T09:19:07.347000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-95-C,SOL,USD,call,95.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,3.9,250.0,250.0,0.59161,0.0,0.0,2026-04-14T09:19:06.033000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-65-P,SOL,USD,put,65.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,1.2,0.0,0.0,0.72522,0.0,0.0,2026-04-14T09:19:06.637000+00:00,2026-04-14T09:18:33.671240+00:00,,,0.0,,False
lyra,SOL-20260529-94-P,SOL,USD,put,94.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,11.7,250.0,250.0,0.58923,0.0,0.0,2026-04-14T09:19:07.187000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,7.799999999999997,,False
lyra,SOL-20260529-82-P,SOL,USD,put,82.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,4.9,250.0,250.0,0.59315,0.0,0.0,2026-04-14T09:19:06.333000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-180-P,SOL,USD,put,180.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,93.2,0.0,0.0,0.82102,0.0,0.0,2026-04-14T09:19:05.423000+00:00,2026-04-14T09:18:33.671240+00:00,,,93.8,,True
lyra,SOL-20260529-88-C,SOL,USD,call,88.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,6.3,250.0,250.0,0.58372,0.0,0.0,2026-04-14T09:19:08.457000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-60-C,SOL,USD,call,60.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,27.2,0.0,0.0,0.78403,0.0,0.0,2026-04-14T09:19:07.851000+00:00,2026-04-14T09:18:33.671240+00:00,,,,26.200000000000003,False
lyra,SOL-20260529-75-C,SOL,USD,call,75.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,14.2,250.0,250.0,0.63012,0.0,0.0,2026-04-14T09:19:08.962000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,11.200000000000003,False
lyra,SOL-20260529-92-C,SOL,USD,call,92.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,4.8,250.0,250.0,0.58618,0.0,0.0,2026-04-14T09:19:08.456000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-100-P,SOL,USD,put,100.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,16.3,250.0,250.0,0.60353,0.0,0.0,2026-04-14T09:19:05.826000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,13.799999999999997,,False
lyra,SOL-20260529-50-P,SOL,USD,put,50.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,0.3,0.0,0.0,0.91403,0.0,0.0,2026-04-14T09:19:07.142000+00:00,2026-04-14T09:18:33.671240+00:00,,,0.0,,False
lyra,SOL-20260529-84-C,SOL,USD,call,84.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,8.3,250.0,250.0,0.58792,0.0,0.0,2026-04-14T09:19:08.253000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,2.200000000000003,False
lyra,SOL-20260529-160-P,SOL,USD,put,160.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,73.4,0.0,0.0,0.77725,0.0,0.0,2026-04-14T09:19:06.335000+00:00,2026-04-14T09:18:33.671240+00:00,,,73.8,,True
lyra,SOL-20260529-70-C,SOL,USD,call,70.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,18.2,250.0,250.0,0.67282,0.0,0.0,2026-04-14T09:19:09.064000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,16.200000000000003,False
lyra,SOL-20260529-40-P,SOL,USD,put,40.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,0.1,0.0,0.0,1.05848,0.0,0.0,2026-04-14T09:19:06.335000+00:00,2026-04-14T09:18:33.671240+00:00,,,0.0,,False
lyra,SOL-20260529-100-C,SOL,USD,call,100.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,2.8,250.0,250.0,0.60353,1000.0,8246.02,2026-04-14T09:19:05.221000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-95-P,SOL,USD,put,95.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,12.4,250.0,250.0,0.59111,0.0,0.0,2026-04-14T09:19:07.044000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,8.799999999999997,,False
lyra,SOL-20260529-140-P,SOL,USD,put,140.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,53.6,0.0,0.0,0.72594,0.0,0.0,2026-04-14T09:19:06.031000+00:00,2026-04-14T09:18:33.671240+00:00,,,53.8,,True
lyra,SOL-20260529-120-P,SOL,USD,put,120.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,34.2,0.0,0.0,0.66611,300.0,0.0,2026-04-14T09:18:59.965000+00:00,2026-04-14T09:18:33.671240+00:00,,,33.8,,False
lyra,SOL-20260529-70-P,SOL,USD,put,70.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,1.8,250.0,250.0,0.67282,1128.0,0.0,2026-04-14T09:19:06.738000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-98-P,SOL,USD,put,98.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,14.7,250.0,250.0,0.59787,0.0,0.0,2026-04-14T09:19:07.950000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,11.799999999999997,,False
lyra,SOL-20260529-88-P,SOL,USD,put,88.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,7.8,250.0,250.0,0.5843,0.0,0.0,2026-04-14T09:19:05.524000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,1.7999999999999972,,False
lyra,SOL-20260529-130-P,SOL,USD,put,130.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,43.8,0.0,0.0,0.69695,0.0,0.0,2026-04-14T09:19:06.433000+00:00,2026-04-14T09:18:33.671240+00:00,,,43.8,,False
lyra,SOL-20260529-105-C,SOL,USD,call,105.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,2.0,250.0,250.0,0.61774,100.0,8246.02,2026-04-14T09:19:09.268000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-80-C,SOL,USD,call,80.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,10.6,0.0,2.8,0.60128,302.8,0.0,2026-04-14T09:19:01.552000+00:00,2026-04-14T09:18:33.671240+00:00,,,,6.200000000000003,False
lyra,SOL-20260529-96-P,SOL,USD,put,96.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,13.2,250.0,250.0,0.59368,0.0,0.0,2026-04-14T09:19:00.469000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,9.799999999999997,,False
lyra,SOL-20260529-94-C,SOL,USD,call,94.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,4.2,250.0,250.0,0.58974,0.0,0.0,2026-04-14T09:19:05.831000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
