demand_mult,supply_mult,imbalance,edge_pct,side,agent_pnl_usd
1.5000000000000004,0.6000000000000001,1.5000000000000004,37.785410710125426,sell_protocol_buy_market,30.418359700702617
1.5000000000000004,0.7000000000000001,1.1428571428571432,22.80372503572237,sell_protocol_buy_market,17.31751384424694
1.5000000000000004,0.8,0.8750000000000004,13.080034814354992,sell_protocol_buy_market,8.814561004720408
1.5000000000000004,0.9000000000000001,0.666666666666667,6.413504810734383,sell_protocol_buy_market,2.984964531201388
1.5000000000000004,1.0,0.5000000000000004,1.6449751140269662,sell_protocol_buy_market,0.0
1.5000000000000004,1.1,0.363636363636364,-1.88319757588142,buy_protocol_sell_market,0.0
1.5000000000000004,1.2000000000000002,0.2500000000000002,-4.5666622540524635,buy_protocol_sell_market,1.3699793965465459
1.5000000000000004,1.3000000000000003,0.15384615384615397,-6.655028771023771,buy_protocol_sell_market,2.458589957547824
1.5000000000000004,1.4000000000000004,0.0714285714285714,-8.312083672653257,buy_protocol_sell_market,1.6589967359501738
1.5000000000000004,1.5000000000000004,0.0,-9.648911009753828,buy_protocol_sell_market,0.0
1.5000000000000004,1.6,-0.06249999999999978,-10.813593016268719,buy_protocol_sell_market,2.135204440522958
1.5000000000000004,1.7000000000000002,-0.11764705882352933,-11.899872396362053,buy_protocol_sell_market,4.577976028663634
1.5000000000000004,1.8000000000000003,-0.16666666666666652,-12.91158922329048,buy_protocol_sell_market,7.222718759694886
1.5000000000000004,1.9000000000000004,-0.21052631578947367,-13.853615428136477,buy_protocol_sell_market,9.491024294562953
1.5000000000000004,2.0000000000000004,-0.25,-14.731159765455176,buy_protocol_sell_market,10.258399431464955
1.5000000000000004,2.1000000000000005,-0.2857142857142857,-15.549390290749496,buy_protocol_sell_market,10.97390716670215
1.5000000000000004,2.2,-0.318181818181818,-16.31323720180298,buy_protocol_sell_market,11.641858748194682
1.6,0.4,3.0,44.56174238439388,sell_protocol_buy_market,36.34397305731488
1.6,0.5,2.2,44.56174238439388,sell_protocol_buy_market,36.34397305731488
1.6,0.6000000000000001,1.666666666666666,44.56174238439388,sell_protocol_buy_market,36.34397305731488
1.6,0.7000000000000001,1.2857142857142856,28.519814339186915,sell_protocol_buy_market,22.315990417171566
1.6,0.8,1.0,17.45641568732004,sell_protocol_buy_market,12.641519630865828
1.6,0.9000000000000001,0.7777777777777777,9.8713859943117,sell_protocol_buy_market,6.008734309884183
1.6,1.0,0.6000000000000001,4.445858872724603,sell_protocol_buy_market,1.2643419861702934
1.6,1.1,0.4545454545454546,0.4315823899843826,sell_protocol_buy_market,0.0
1.6,1.2000000000000002,0.33333333333333304,-2.6216040882902454,buy_protocol_sell_market,0.0
1.6,1.3000000000000003,0.23076923076923062,-4.997701103155339,buy_protocol_sell_market,1.7469045065085684
1.6,1.4000000000000004,0.14285714285714257,-6.8830613467871045,buy_protocol_sell_market,2.4254083695923674
1.6,1.5000000000000004,0.06666666666666643,-8.404073783665996,buy_protocol_sell_market,1.5752107645599789
1.6,1.6,0.0,-9.648911009753828,buy_protocol_sell_market,0.0
1.6,1.7000000000000002,-0.05882352941176483,-10.743128350466147,buy_protocol_sell_market,1.9914811357177278
1.6,1.8000000000000003,-0.11111111111111116,-11.768257541623806,buy_protocol_sell_market,4.259704258586953
1.6,1.9000000000000004,-0.15789473684210542,-12.727355316069685,buy_protocol_sell_market,6.7153877437100675
1.6,2.0000000000000004,-0.20000000000000018,-13.624358925324671,buy_protocol_sell_market,9.290549249884965
1.6,2.1000000000000005,-0.23809523809523825,-14.463538200844042,buy_protocol_sell_market,10.024375774712885
1.6,2.2,-0.2727272727272727,-15.249185120719506,buy_protocol_sell_market,10.711390535172924
1.7000000000000002,0.4,3.250000000000001,44.56174238439388,sell_protocol_buy_market,36.34397305731488
1.7000000000000002,0.5,2.4000000000000004,44.56174238439388,sell_protocol_buy_market,36.34397305731488
1.7000000000000002,0.6000000000000001,1.833333333333333,44.56174238439388,sell_protocol_buy_market,36.34397305731488
1.7000000000000002,0.7000000000000001,1.4285714285714284,34.60468359771368,sell_protocol_buy_market,27.636949349639707
1.7000000000000002,0.8,1.1250000000000004,22.11514371337962,sell_protocol_buy_market,16.71537881353677
1.7000000000000002,0.9000000000000001,0.8888888888888888,13.552356286506935,sell_protocol_buy_market,9.227586009772345
1.7000000000000002,1.0,0.7000000000000002,7.427444809402717,sell_protocol_buy_market,3.871611863079681
1.7000000000000002,1.1,0.5454545454545456,2.895702998809295,sell_protocol_buy_market,0.0
1.7000000000000002,1.2000000000000002,0.4166666666666665,-0.5510582989304291,buy_protocol_sell_market,0.0
1.7000000000000002,1.3000000000000003,0.3076923076923077,-3.2334490696180147,buy_protocol_sell_market,0.20414126573380142
1.7000000000000002,1.4000000000000004,0.21428571428571397,-5.361844032155431,buy_protocol_sell_market,2.065331984312302
