demand_mult,supply_mult,imbalance,m_amm,pressure_pct
0.8,1.4000000000000004,-0.4285714285714287,0.8959183673469387,-10.408163265306136
0.8,1.5000000000000004,-0.4666666666666668,0.8848888888888888,-11.511111111111116
0.8,1.6,-0.5,0.875,-12.5
0.8,1.7000000000000002,-0.5294117647058825,0.8660899653979238,-13.391003460207617
0.8,1.8000000000000003,-0.5555555555555556,0.8580246913580246,-14.197530864197539
0.8,1.9000000000000004,-0.5789473684210527,0.8506925207756233,-14.930747922437671
0.8,2.0000000000000004,-0.6000000000000001,0.844,-15.600000000000003
0.8,2.1000000000000005,-0.6190476190476191,0.8378684807256236,-16.213151927437654
0.8,2.2,-0.6363636363636364,0.8322314049586776,-16.776859504132236
0.9000000000000001,0.4,1.2500000000000004,1.40625,40.625
0.9000000000000001,0.5,0.8000000000000005,1.2240000000000002,22.40000000000002
0.9000000000000001,0.6000000000000001,0.5,1.125,12.5
0.9000000000000001,0.7000000000000001,0.2857142857142858,1.0653061224489797,6.530612244897971
0.9000000000000001,0.8,0.12500000000000022,1.0265625,2.6562500000000044
0.9000000000000001,0.9000000000000001,0.0,1.0,0.0
0.9000000000000001,1.0,-0.09999999999999976,0.9790000000000001,-2.0999999999999908
0.9000000000000001,1.1,-0.18181818181818166,0.9603305785123967,-3.966942148760333
0.9000000000000001,1.2000000000000002,-0.25,0.94375,-5.624999999999991
0.9000000000000001,1.3000000000000003,-0.3076923076923076,0.9289940828402367,-7.100591715976334
0.9000000000000001,1.4000000000000004,-0.3571428571428572,0.9158163265306123,-8.418367346938771
0.9000000000000001,1.5000000000000004,-0.4,0.9039999999999999,-9.60000000000002
0.9000000000000001,1.6,-0.4374999999999999,0.893359375,-10.664062500000016
0.9000000000000001,1.7000000000000002,-0.47058823529411764,0.8837370242214533,-11.626297577854672
0.9000000000000001,1.8000000000000003,-0.5,0.875,-12.5
0.9000000000000001,1.9000000000000004,-0.5263157894736842,0.8670360110803325,-13.296398891966755
0.9000000000000001,2.0000000000000004,-0.55,0.85975,-14.024999999999999
0.9000000000000001,2.1000000000000005,-0.5714285714285714,0.8530612244897959,-14.693877551020407
0.9000000000000001,2.2,-0.5909090909090908,0.8469008264462811,-15.309917355371905
1.0,0.4,1.5,1.5250000000000001,52.500000000000014
1.0,0.5,1.0,1.3,30.000000000000004
1.0,0.6000000000000001,0.6666666666666663,1.1777777777777776,17.777777777777757
1.0,0.7000000000000001,0.4285714285714284,1.1040816326530611,10.408163265306115
1.0,0.8,0.25,1.0562500000000001,5.625000000000013
1.0,0.9000000000000001,0.11111111111111094,1.0234567901234568,2.3456790123456805
1.0,1.0,0.0,1.0,0.0
1.0,1.1,-0.09090909090909094,0.9809917355371901,-1.9008264462809898
1.0,1.2000000000000002,-0.16666666666666685,0.9638888888888889,-3.6111111111111094
1.0,1.3000000000000003,-0.23076923076923084,0.9485207100591715,-5.147928994082851
1.0,1.4000000000000004,-0.2857142857142859,0.9346938775510204,-6.530612244897959
1.0,1.5000000000000004,-0.3333333333333335,0.9222222222222223,-7.777777777777772
1.0,1.6,-0.375,0.9109375000000001,-8.906249999999982
1.0,1.7000000000000002,-0.41176470588235303,0.9006920415224913,-9.930795847750872
1.0,1.8000000000000003,-0.44444444444444453,0.8913580246913579,-10.864197530864217
1.0,1.9000000000000004,-0.47368421052631593,0.8828254847645428,-11.71745152354572
1.0,2.0000000000000004,-0.5000000000000001,0.8749999999999999,-12.50000000000001
1.0,2.1000000000000005,-0.523809523809524,0.8678004535147391,-13.2199546485261
1.0,2.2,-0.5454545454545454,0.8611570247933884,-13.88429752066116
1.1,0.4,1.75,1.6,60.00000000000001
1.1,0.5,1.2000000000000002,1.3840000000000001,38.40000000000001
1.1,0.6000000000000001,0.833333333333333,1.236111111111111,23.611111111111114
1.1,0.7000000000000001,0.5714285714285712,1.146938775510204,14.693877551020407
1.1,0.8,0.375,1.0890625,8.906250000000004
1.1,0.9000000000000001,0.22222222222222188,1.0493827160493825,4.938271604938249
1.1,1.0,0.10000000000000009,1.0210000000000001,2.100000000000013
1.1,1.1,0.0,1.0,0.0
1.1,1.2000000000000002,-0.08333333333333348,0.9826388888888888,-1.736111111111116
1.1,1.3000000000000003,-0.15384615384615397,0.9668639053254438,-3.313609467455625
1.1,1.4000000000000004,-0.21428571428571452,0.9525510204081632,-4.74489795918368
1.1,1.5000000000000004,-0.26666666666666683,0.9395555555555556,-6.044444444444441
1.1,1.6,-0.3125,0.927734375,-7.2265625
1.1,1.7000000000000002,-0.3529411764705883,0.9169550173010381,-8.304498269896188
1.1,1.8000000000000003,-0.38888888888888906,0.9070987654320987,-9.290123456790134
1.1,1.9000000000000004,-0.42105263157894746,0.8980609418282548,-10.193905817174521
1.1,2.0000000000000004,-0.45000000000000007,0.8897499999999999,-11.025000000000007
1.1,2.1000000000000005,-0.4761904761904763,0.8820861678004535,-11.791383219954643
1.1,2.2,-0.5,0.875,-12.5
1.2000000000000002,0.4,2.0000000000000004,1.6,60.00000000000001
1.2000000000000002,0.5,1.4000000000000004,1.4760000000000002,47.60000000000002
1.2000000000000002,0.6000000000000001,1.0,1.3,30.000000000000004
1.2000000000000002,0.7000000000000001,0.7142857142857144,1.193877551020408,19.387755102040806
1.2000000000000002,0.8,0.5000000000000002,1.125,12.5
1.2000000000000002,0.9000000000000001,0.33333333333333326,1.0777777777777777,7.777777777777772
1.2000000000000002,1.0,0.20000000000000018,1.044,4.400000000000004
1.2000000000000002,1.1,0.09090909090909105,1.01900826446281,1.900826446281001
1.2000000000000002,1.2000000000000002,0.0,1.0,0.0
1.2000000000000002,1.3000000000000003,-0.07692307692307687,0.9840236686390533,-1.5976331360946672
1.2000000000000002,1.4000000000000004,-0.1428571428571429,0.9693877551020408,-3.061224489795933
1.2000000000000002,1.5000000000000004,-0.20000000000000007,0.956,-4.400000000000004
1.2000000000000002,1.6,-0.2499999999999999,0.9437500000000001,-5.624999999999991
1.2000000000000002,1.7000000000000002,-0.2941176470588235,0.9325259515570934,-6.747404844290661
1.2000000000000002,1.8000000000000003,-0.33333333333333337,0.9222222222222223,-7.777777777777772
1.2000000000000002,1.9000000000000004,-0.368421052631579,0.9127423822714681,-8.725761772853179
1.2000000000000002,2.0000000000000004,-0.4,0.9039999999999999,-9.60000000000002
1.2000000000000002,2.1000000000000005,-0.4285714285714286,0.8959183673469387,-10.408163265306136
1.2000000000000002,2.2,-0.4545454545454545,0.8884297520661156,-11.157024793388427
1.3000000000000003,0.4,2.2500000000000004,1.6,60.00000000000001
1.3000000000000003,0.5,1.6000000000000005,1.5760000000000003,57.60000000000003
1.3000000000000003,0.6000000000000001,1.1666666666666665,1.3694444444444445,36.94444444444444
1.3000000000000003,0.7000000000000001,0.8571428571428572,1.2448979591836735,24.489795918367353
1.3000000000000003,0.8,0.6250000000000002,1.1640625,16.40625
1.3000000000000003,0.9000000000000001,0.4444444444444444,1.1086419753086418,10.864197530864184
1.3000000000000003,1.0,0.30000000000000027,1.0690000000000002,6.900000000000017
1.3000000000000003,1.1,0.1818181818181821,1.0396694214876032,3.966942148760322
1.3000000000000003,1.2000000000000002,0.08333333333333326,1.0173611111111112,1.736111111111116
1.3000000000000003,1.3000000000000003,0.0,1.0,0.0
1.3000000000000003,1.4000000000000004,-0.07142857142857151,0.985204081632653,-1.4795918367346839
1.3000000000000003,1.5000000000000004,-0.13333333333333341,0.9715555555555555,-2.8444444444444494
1.3000000000000003,1.6,-0.1874999999999999,0.958984375,-4.1015625
1.3000000000000003,1.7000000000000002,-0.23529411764705876,0.9474048442906575,-5.259515570934248
